Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","688","Serbia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","4.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","4","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","4","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","3.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","4.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","3.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","3.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","3.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","3.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","3.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","3.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","690","Seychelles","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","690","Seychelles","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","690","Seychelles","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
